,Date,Day Week,Week Index,Index Day Week,Time Slot,Number of Boarding Passengers,Number of Stops,Schedule Type,Day,Month,Year
21099,2024-12-06,Vendredi,49,5,18,60147,15659,NORMAL,6,12,2024
21100,2024-12-06,Vendredi,49,5,21,17599,6878,NORMAL,6,12,2024
21102,2024-12-28,Samedi,52,6,7,6308,7038,VACANCES,28,12,2024
21103,2024-12-28,Samedi,52,6,13,27269,9509,VACANCES,28,12,2024
21104,2024-12-28,Samedi,52,6,20,12952,6716,VACANCES,28,12,2024
21105,2025-01-22,Mercredi,4,3,4,688,969,NORMAL,22,1,2025
21106,2025-01-22,Mercredi,4,3,5,6658,6256,NORMAL,22,1,2025
21107,2025-01-22,Mercredi,4,3,6,18748,10377,NORMAL,22,1,2025
21108,2025-01-22,Mercredi,4,3,10,32639,11307,NORMAL,22,1,2025
21109,2025-01-22,Mercredi,4,3,11,43136,11033,NORMAL,22,1,2025
21110,2025-01-22,Mercredi,4,3,13,49621,11516,NORMAL,22,1,2025
21111,2025-01-22,Mercredi,4,3,18,60691,16230,NORMAL,22,1,2025
21112,2025-01-22,Mercredi,4,3,20,20227,9923,NORMAL,22,1,2025
21113,2025-04-22,Mardi,17,2,0,3153,4873,NORMAL,22,4,2025
21114,2025-04-22,Mardi,17,2,1,206,443,NORMAL,22,4,2025
21115,2025-04-22,Mardi,17,2,4,792,1001,NORMAL,22,4,2025
21116,2025-04-22,Mardi,17,2,5,6782,6197,NORMAL,22,4,2025
21117,2025-04-22,Mardi,17,2,7,30042,13605,NORMAL,22,4,2025
21118,2025-04-22,Mardi,17,2,12,35472,9652,NORMAL,22,4,2025
21119,2025-04-22,Mardi,17,2,18,49761,14180,NORMAL,22,4,2025
21120,2025-04-22,Mardi,17,2,19,31615,11833,NORMAL,22,4,2025
21121,2025-04-22,Mardi,17,2,20,19697,8316,NORMAL,22,4,2025
21122,2025-05-22,Jeudi,21,4,1,409,500,NORMAL,22,5,2025
21123,2025-05-22,Jeudi,21,4,5,7814,6286,NORMAL,22,5,2025
21124,2025-05-22,Jeudi,21,4,8,72347,15682,NORMAL,22,5,2025
21125,2025-05-22,Jeudi,21,4,10,34499,11330,NORMAL,22,5,2025
21126,2025-05-22,Jeudi,21,4,13,53199,11715,NORMAL,22,5,2025
21127,2025-05-22,Jeudi,21,4,14,42277,11323,NORMAL,22,5,2025
21128,2025-05-22,Jeudi,21,4,21,18302,7196,NORMAL,22,5,2025
21129,2025-01-04,Samedi,1,6,3,654,1514,VACANCES,4,1,2025
21130,2025-01-04,Samedi,1,6,4,818,984,VACANCES,4,1,2025
21131,2025-01-04,Samedi,1,6,5,2714,4953,VACANCES,4,1,2025
21132,2025-01-04,Samedi,1,6,11,23294,8030,VACANCES,4,1,2025
21133,2025-01-04,Samedi,1,6,16,36564,10065,VACANCES,4,1,2025
21134,2025-01-04,Samedi,1,6,18,31970,10006,VACANCES,4,1,2025
21135,2025-01-04,Samedi,1,6,20,14908,6742,VACANCES,4,1,2025
21136,2025-01-04,Samedi,1,6,21,11567,5926,VACANCES,4,1,2025
21137,2024-10-11,Vendredi,41,5,0,7088,4973,NORMAL,11,10,2024
21138,2024-10-11,Vendredi,41,5,1,3602,2324,NORMAL,11,10,2024
21139,2024-10-11,Vendredi,41,5,2,1886,2057,NORMAL,11,10,2024
21140,2024-10-11,Vendredi,41,5,3,651,1289,NORMAL,11,10,2024
21141,2024-10-11,Vendredi,41,5,12,51774,11660,NORMAL,11,10,2024
21142,2024-10-11,Vendredi,41,5,15,53156,11410,NORMAL,11,10,2024
21143,2024-10-11,Vendredi,41,5,16,73403,14069,NORMAL,11,10,2024
21145,2025-04-11,Vendredi,15,5,0,7789,5036,VACANCES,11,4,2025
21146,2025-04-11,Vendredi,15,5,2,2132,2124,VACANCES,11,4,2025
21147,2025-04-11,Vendredi,15,5,5,7255,6232,VACANCES,11,4,2025
21148,2025-04-11,Vendredi,15,5,16,75720,15005,VACANCES,11,4,2025
21149,2025-04-11,Vendredi,15,5,17,78452,15680,VACANCES,11,4,2025
21150,2025-04-11,Vendredi,15,5,22,17572,5809,VACANCES,11,4,2025
21159,2025-08-11,Lundi,33,1,0,4249,4915,VACANCES,11,8,2025
21160,2025-08-11,Lundi,33,1,7,29402,13586,VACANCES,11,8,2025
21161,2025-08-11,Lundi,33,1,13,34980,9668,VACANCES,11,8,2025
21162,2025-08-11,Lundi,33,1,14,35952,9519,VACANCES,11,8,2025
21163,2025-08-11,Lundi,33,1,16,45693,12947,VACANCES,11,8,2025
21164,2025-08-11,Lundi,33,1,23,8302,5804,VACANCES,11,8,2025
21165,2024-09-27,Vendredi,39,5,0,7312,5025,NORMAL,27,9,2024
21166,2024-09-27,Vendredi,39,5,3,625,1285,NORMAL,27,9,2024
21167,2024-09-27,Vendredi,39,5,4,953,1050,NORMAL,27,9,2024
21168,2024-09-27,Vendredi,39,5,7,57725,14861,NORMAL,27,9,2024
21169,2024-09-27,Vendredi,39,5,10,33467,11078,NORMAL,27,9,2024
21170,2024-09-27,Vendredi,39,5,13,55456,11565,NORMAL,27,9,2024
21171,2024-09-27,Vendredi,39,5,20,24922,9754,NORMAL,27,9,2024
21173,2024-02-01,Jeudi,5,4,14,39792,10719,NORMAL,1,2,2024
21174,2024-02-01,Jeudi,5,4,19,37725,12891,NORMAL,1,2,2024
21175,2024-02-01,Jeudi,5,4,20,21990,9380,NORMAL,1,2,2024
21177,2024-02-02,Vendredi,5,5,17,73553,15132,NORMAL,2,2,2024
21178,2024-02-02,Vendredi,5,5,15,51654,11326,NORMAL,2,2,2024
21179,2024-02-02,Vendredi,5,5,14,41237,10807,NORMAL,2,2,2024
21180,2024-02-02,Vendredi,5,5,6,17801,9990,NORMAL,2,2,2024
21181,2024-02-02,Vendredi,5,5,1,3265,2265,NORMAL,2,2,2024
21182,2024-02-02,Vendredi,5,5,4,1050,992,NORMAL,2,2,2024
21183,2024-02-02,Vendredi,5,5,3,539,1214,NORMAL,2,2,2024
21184,2024-02-03,Samedi,5,6,17,46193,9623,SAMEDI,3,2,2024
21185,2024-02-03,Samedi,5,6,18,43667,9565,SAMEDI,3,2,2024
21186,2024-02-03,Samedi,5,6,15,42375,9386,SAMEDI,3,2,2024
21187,2024-02-03,Samedi,5,6,13,35970,8897,SAMEDI,3,2,2024
21188,2024-02-03,Samedi,5,6,12,33785,8466,SAMEDI,3,2,2024
21189,2024-02-03,Samedi,5,6,10,25792,7292,SAMEDI,3,2,2024
21190,2024-02-03,Samedi,5,6,22,15159,5469,SAMEDI,3,2,2024
21191,2024-02-03,Samedi,5,6,7,8684,6545,SAMEDI,3,2,2024
21192,2024-02-03,Samedi,5,6,0,7522,4777,SAMEDI,3,2,2024
21193,2024-02-03,Samedi,5,6,5,3527,4319,SAMEDI,3,2,2024
21194,2024-02-03,Samedi,5,6,4,1210,952,SAMEDI,3,2,2024
21195,2024-02-04,Dimanche,5,7,16,25816,6717,DIMANCHE,4,2,2024
21196,2024-02-04,Dimanche,5,7,19,18139,6335,DIMANCHE,4,2,2024
21197,2024-02-04,Dimanche,5,7,11,16291,5600,DIMANCHE,4,2,2024
21198,2024-02-04,Dimanche,5,7,20,12765,5577,DIMANCHE,4,2,2024
21199,2024-02-04,Dimanche,5,7,22,6119,4666,DIMANCHE,4,2,2024
21200,2024-02-04,Dimanche,5,7,6,3241,4404,DIMANCHE,4,2,2024
21201,2024-02-05,Lundi,6,1,17,78906,15257,NORMAL,5,2,2024
21202,2024-02-05,Lundi,6,1,8,62517,14407,NORMAL,5,2,2024
21203,2024-02-05,Lundi,6,1,18,59333,15436,NORMAL,5,2,2024
21204,2024-02-05,Lundi,6,1,15,49639,11295,NORMAL,5,2,2024
21205,2024-02-05,Lundi,6,1,12,47265,11170,NORMAL,5,2,2024
21206,2024-02-05,Lundi,6,1,21,12335,6744,NORMAL,5,2,2024
21207,2024-02-05,Lundi,6,1,22,8915,5792,NORMAL,5,2,2024
21208,2024-02-05,Lundi,6,1,0,1898,4761,NORMAL,5,2,2024
21209,2024-02-05,Lundi,6,1,4,811,933,NORMAL,5,2,2024
21210,2024-02-05,Lundi,6,1,1,92,444,NORMAL,5,2,2024
21212,2024-02-06,Mardi,6,2,16,72449,14358,NORMAL,6,2,2024
21213,2024-02-06,Mardi,6,2,7,60395,14138,NORMAL,6,2,2024
21214,2024-02-06,Mardi,6,2,15,51109,11320,NORMAL,6,2,2024
21215,2024-02-06,Mardi,6,2,21,14155,6659,NORMAL,6,2,2024
21216,2024-02-06,Mardi,6,2,22,10566,5740,NORMAL,6,2,2024
21217,2024-02-06,Mardi,6,2,23,5686,5691,NORMAL,6,2,2024
21219,2024-02-07,Mercredi,6,3,8,58272,14337,NORMAL,7,2,2024
21220,2024-02-07,Mercredi,6,3,15,52218,11395,NORMAL,7,2,2024
21221,2024-02-07,Mercredi,6,3,14,46607,10853,NORMAL,7,2,2024
21222,2024-02-07,Mercredi,6,3,11,45377,10656,NORMAL,7,2,2024
21223,2024-02-07,Mercredi,6,3,10,33165,10504,NORMAL,7,2,2024
21224,2024-02-07,Mercredi,6,3,21,14439,6677,NORMAL,7,2,2024
21225,2024-02-07,Mercredi,6,3,5,6563,5840,NORMAL,7,2,2024
21226,2024-02-07,Mercredi,6,3,0,2504,4610,NORMAL,7,2,2024
21227,2024-02-07,Mercredi,6,3,4,563,924,NORMAL,7,2,2024
21229,2024-02-08,Jeudi,6,4,7,59025,14202,NORMAL,8,2,2024
21230,2024-02-08,Jeudi,6,4,13,48246,11011,NORMAL,8,2,2024
21231,2024-02-08,Jeudi,6,4,9,40581,12050,NORMAL,8,2,2024
21233,2024-02-09,Vendredi,6,5,17,70577,15184,NORMAL,9,2,2024
21234,2024-02-09,Vendredi,6,5,8,55854,14402,NORMAL,9,2,2024
21235,2024-02-09,Vendredi,6,5,18,55080,15409,NORMAL,9,2,2024
21236,2024-02-09,Vendredi,6,5,7,53471,14137,NORMAL,9,2,2024
21237,2024-02-09,Vendredi,6,5,13,49369,11062,NORMAL,9,2,2024
21238,2024-02-09,Vendredi,6,5,11,40831,10589,NORMAL,9,2,2024
21239,2024-02-09,Vendredi,6,5,19,36052,13055,NORMAL,9,2,2024
21240,2024-02-09,Vendredi,6,5,21,15857,6693,NORMAL,9,2,2024
21241,2024-02-09,Vendredi,6,5,22,15300,5766,NORMAL,9,2,2024
21242,2024-02-09,Vendredi,6,5,5,6737,5811,NORMAL,9,2,2024
21243,2024-02-09,Vendredi,6,5,0,6360,4913,NORMAL,9,2,2024
21244,2024-02-09,Vendredi,6,5,2,1696,1965,NORMAL,9,2,2024
21245,2024-02-09,Vendredi,6,5,4,947,991,NORMAL,9,2,2024
21246,2024-02-10,Samedi,6,6,17,41264,9387,VACANCES,10,2,2024
21247,2024-02-10,Samedi,6,6,15,40647,9570,VACANCES,10,2,2024
21248,2024-02-10,Samedi,6,6,13,35318,8883,VACANCES,10,2,2024
21249,2024-02-10,Samedi,6,6,9,21037,7190,VACANCES,10,2,2024
21250,2024-02-10,Samedi,6,6,8,14576,6945,VACANCES,10,2,2024
21251,2024-02-10,Samedi,6,6,21,14264,5666,VACANCES,10,2,2024
21252,2024-02-10,Samedi,6,6,22,13567,5517,VACANCES,10,2,2024
21253,2024-02-10,Samedi,6,6,23,11408,5507,VACANCES,10,2,2024
21255,2024-02-11,Dimanche,6,7,10,13836,5669,VACANCES,11,2,2024
21256,2024-02-11,Dimanche,6,7,23,4849,4750,VACANCES,11,2,2024
21257,2024-02-11,Dimanche,6,7,0,2032,3884,VACANCES,11,2,2024
21258,2024-02-12,Lundi,7,1,17,78571,15208,VACANCES,12,2,2024
21259,2024-02-12,Lundi,7,1,8,62384,14370,VACANCES,12,2,2024
21260,2024-02-12,Lundi,7,1,13,48666,11045,VACANCES,12,2,2024
21261,2024-02-12,Lundi,7,1,10,30396,10143,VACANCES,12,2,2024
21262,2024-02-12,Lundi,7,1,6,20858,9915,VACANCES,12,2,2024
21263,2024-02-12,Lundi,7,1,21,12448,6645,VACANCES,12,2,2024
21264,2024-02-12,Lundi,7,1,1,161,408,VACANCES,12,2,2024
21266,2024-02-13,Mardi,7,2,18,62546,15350,VACANCES,13,2,2024
21267,2024-02-13,Mardi,7,2,15,50028,11387,VACANCES,13,2,2024
21268,2024-02-13,Mardi,7,2,12,48818,11156,VACANCES,13,2,2024
21269,2024-02-13,Mardi,7,2,19,36966,13039,VACANCES,13,2,2024
21270,2024-02-13,Mardi,7,2,22,11126,5759,VACANCES,13,2,2024
21271,2024-02-13,Mardi,7,2,23,6082,5694,VACANCES,13,2,2024
21272,2024-02-13,Mardi,7,2,0,2059,4735,VACANCES,13,2,2024
21274,2024-02-14,Mercredi,7,3,17,76906,15143,VACANCES,14,2,2024
21275,2024-02-14,Mercredi,7,3,14,49216,10897,VACANCES,14,2,2024
21276,2024-02-14,Mercredi,7,3,19,38827,13171,VACANCES,14,2,2024
21277,2024-02-14,Mercredi,7,3,10,33162,10625,VACANCES,14,2,2024
21278,2024-02-14,Mercredi,7,3,20,22043,9466,VACANCES,14,2,2024
21279,2024-02-14,Mercredi,7,3,6,17934,9991,VACANCES,14,2,2024
21280,2024-02-14,Mercredi,7,3,21,17027,6741,VACANCES,14,2,2024
21282,2024-02-15,Jeudi,7,4,16,72452,14478,VACANCES,15,2,2024
21283,2024-02-15,Jeudi,7,4,8,64953,14331,VACANCES,15,2,2024
21284,2024-02-15,Jeudi,7,4,7,57868,14278,VACANCES,15,2,2024
21285,2024-02-15,Jeudi,7,4,11,41035,10612,VACANCES,15,2,2024
21286,2024-02-15,Jeudi,7,4,14,40084,10807,VACANCES,15,2,2024
21287,2024-02-15,Jeudi,7,4,5,6626,5779,VACANCES,15,2,2024
21288,2024-02-15,Jeudi,7,4,4,788,942,VACANCES,15,2,2024
21289,2024-02-15,Jeudi,7,4,1,366,444,VACANCES,15,2,2024
21290,2024-02-16,Vendredi,7,5,14,42092,10761,VACANCES,16,2,2024
21291,2024-02-16,Vendredi,7,5,19,37305,13064,VACANCES,16,2,2024
21292,2024-02-16,Vendredi,7,5,22,15456,5740,VACANCES,16,2,2024
21293,2024-02-16,Vendredi,7,5,1,3743,2271,VACANCES,16,2,2024
21294,2024-02-16,Vendredi,7,5,3,1038,1211,VACANCES,16,2,2024
21295,2024-02-16,Vendredi,7,5,4,962,998,VACANCES,16,2,2024
21298,2024-02-17,Samedi,7,6,11,28244,7604,VACANCES,17,2,2024
21299,2024-02-17,Samedi,7,6,8,13917,6901,VACANCES,17,2,2024
21300,2024-02-17,Samedi,7,6,21,13788,5711,VACANCES,17,2,2024
21301,2024-02-17,Samedi,7,6,6,5131,5797,VACANCES,17,2,2024
21302,2024-02-17,Samedi,7,6,3,788,1226,VACANCES,17,2,2024
21303,2024-02-18,Dimanche,7,7,18,22395,6715,VACANCES,18,2,2024
21304,2024-02-18,Dimanche,7,7,15,21653,6776,VACANCES,18,2,2024
21305,2024-02-18,Dimanche,7,7,11,15304,5667,VACANCES,18,2,2024
21306,2024-02-18,Dimanche,7,7,9,10843,5405,VACANCES,18,2,2024
21307,2024-02-18,Dimanche,7,7,0,2114,3895,VACANCES,18,2,2024
21308,2024-02-18,Dimanche,7,7,1,132,330,VACANCES,18,2,2024
21309,2024-02-19,Lundi,8,1,17,62526,13555,NORMAL,19,2,2024
21310,2024-02-19,Lundi,8,1,14,39393,9082,NORMAL,19,2,2024
21311,2024-02-19,Lundi,8,1,7,35011,12911,NORMAL,19,2,2024
21312,2024-02-19,Lundi,8,1,9,31945,10836,NORMAL,19,2,2024
21313,2024-02-19,Lundi,8,1,23,6362,5639,NORMAL,19,2,2024
21314,2024-02-20,Mardi,8,2,17,64981,13549,NORMAL,20,2,2024
21315,2024-02-20,Mardi,8,2,7,36937,12898,NORMAL,20,2,2024
21316,2024-02-20,Mardi,8,2,11,32198,9037,NORMAL,20,2,2024
21317,2024-02-20,Mardi,8,2,19,32150,11283,NORMAL,20,2,2024
21318,2024-02-20,Mardi,8,2,10,29026,9098,NORMAL,20,2,2024
21319,2024-02-20,Mardi,8,2,20,18985,7724,NORMAL,20,2,2024
21320,2024-02-20,Mardi,8,2,21,13708,6098,NORMAL,20,2,2024
21321,2024-02-20,Mardi,8,2,0,3350,4718,NORMAL,20,2,2024
21322,2024-02-21,Mercredi,8,3,18,51638,13628,NORMAL,21,2,2024
21323,2024-02-21,Mercredi,8,3,15,41625,9580,NORMAL,21,2,2024
21324,2024-02-21,Mercredi,8,3,14,39152,9093,NORMAL,21,2,2024
21325,2024-02-21,Mercredi,8,3,11,31795,9065,NORMAL,21,2,2024
21326,2024-02-21,Mercredi,8,3,6,16039,9415,NORMAL,21,2,2024
21327,2024-02-21,Mercredi,8,3,22,10999,5611,NORMAL,21,2,2024
21328,2024-02-21,Mercredi,8,3,0,3089,4707,NORMAL,21,2,2024
21330,2024-02-22,Jeudi,8,4,17,62163,13518,NORMAL,22,2,2024
21331,2024-02-22,Jeudi,8,4,18,52635,13729,NORMAL,22,2,2024
21332,2024-02-22,Jeudi,8,4,6,17228,9481,NORMAL,22,2,2024
21333,2024-02-22,Jeudi,8,4,0,3346,4708,NORMAL,22,2,2024
21334,2024-02-22,Jeudi,8,4,1,193,428,NORMAL,22,2,2024
21336,2024-02-23,Vendredi,8,5,8,40104,13328,NORMAL,23,2,2024
21337,2024-02-23,Vendredi,8,5,12,38648,9251,NORMAL,23,2,2024
21338,2024-02-23,Vendredi,8,5,11,33673,9103,NORMAL,23,2,2024
21339,2024-02-23,Vendredi,8,5,7,30952,12932,NORMAL,23,2,2024
21340,2024-02-23,Vendredi,8,5,21,15311,6186,NORMAL,23,2,2024
21341,2024-02-23,Vendredi,8,5,23,12089,5672,NORMAL,23,2,2024
21342,2024-02-23,Vendredi,8,5,5,6612,5933,NORMAL,23,2,2024
21343,2024-02-23,Vendredi,8,5,0,6365,4992,NORMAL,23,2,2024
21344,2024-02-23,Vendredi,8,5,4,990,1008,NORMAL,23,2,2024
21345,2024-02-23,Vendredi,8,5,3,706,1178,NORMAL,23,2,2024
21346,2024-02-24,Samedi,8,6,16,38027,9517,SAMEDI,24,2,2024
21347,2024-02-24,Samedi,8,6,17,35308,9092,SAMEDI,24,2,2024
21348,2024-02-24,Samedi,8,6,13,31724,8898,SAMEDI,24,2,2024
21349,2024-02-24,Samedi,8,6,19,26008,8194,SAMEDI,24,2,2024
21350,2024-02-24,Samedi,8,6,23,11232,5471,SAMEDI,24,2,2024
21351,2024-02-24,Samedi,8,6,7,8391,6580,SAMEDI,24,2,2024
21352,2024-02-24,Samedi,8,6,5,3597,4364,SAMEDI,24,2,2024
21353,2024-02-24,Samedi,8,6,3,629,1228,SAMEDI,24,2,2024
21355,2024-02-25,Dimanche,8,7,10,14226,5551,DIMANCHE,25,2,2024
21356,2024-02-25,Dimanche,8,7,20,12025,5553,DIMANCHE,25,2,2024
21357,2024-02-25,Dimanche,8,7,21,8879,5048,DIMANCHE,25,2,2024
21358,2024-02-25,Dimanche,8,7,22,6102,4655,DIMANCHE,25,2,2024
21359,2024-02-25,Dimanche,8,7,23,4466,4690,DIMANCHE,25,2,2024
21360,2024-02-26,Lundi,9,1,8,63565,14490,NORMAL,26,2,2024
21361,2024-02-26,Lundi,9,1,18,58550,15367,NORMAL,26,2,2024
21362,2024-02-26,Lundi,9,1,13,48980,11008,NORMAL,26,2,2024
21363,2024-02-26,Lundi,9,1,23,4864,5682,NORMAL,26,2,2024
21364,2024-02-26,Lundi,9,1,0,1998,4695,NORMAL,26,2,2024
21366,2024-02-27,Mardi,9,2,16,74841,14443,NORMAL,27,2,2024
21367,2024-02-27,Mardi,9,2,8,66967,14447,NORMAL,27,2,2024
21368,2024-02-27,Mardi,9,2,7,60753,14249,NORMAL,27,2,2024
21369,2024-02-27,Mardi,9,2,12,49377,11062,NORMAL,27,2,2024
21370,2024-02-27,Mardi,9,2,14,40885,10776,NORMAL,27,2,2024
21371,2024-02-27,Mardi,9,2,20,21362,9497,NORMAL,27,2,2024
21372,2024-02-27,Mardi,9,2,6,18522,9929,NORMAL,27,2,2024
21373,2024-02-27,Mardi,9,2,22,11345,5795,NORMAL,27,2,2024
21374,2024-02-28,Mercredi,9,3,17,75686,15141,NORMAL,28,2,2024
21375,2024-02-28,Mercredi,9,3,18,60735,15328,NORMAL,28,2,2024
21376,2024-02-28,Mercredi,9,3,8,59825,14411,NORMAL,28,2,2024
21377,2024-02-28,Mercredi,9,3,7,54707,14216,NORMAL,28,2,2024
21378,2024-02-28,Mercredi,9,3,13,50886,10919,NORMAL,28,2,2024
21379,2024-02-28,Mercredi,9,3,19,37623,12989,NORMAL,28,2,2024
21380,2024-02-28,Mercredi,9,3,20,21546,9507,NORMAL,28,2,2024
21381,2024-02-28,Mercredi,9,3,21,14609,6711,NORMAL,28,2,2024
21382,2024-02-28,Mercredi,9,3,0,2816,4735,NORMAL,28,2,2024
21383,2024-02-28,Mercredi,9,3,1,145,443,NORMAL,28,2,2024
21384,2024-02-29,Jeudi,9,4,17,82438,15239,NORMAL,29,2,2024
21385,2024-02-29,Jeudi,9,4,16,75181,14420,NORMAL,29,2,2024
21386,2024-02-29,Jeudi,9,4,8,65890,14525,NORMAL,29,2,2024
21387,2024-02-29,Jeudi,9,4,18,65290,15401,NORMAL,29,2,2024
21388,2024-02-29,Jeudi,9,4,13,51472,11073,NORMAL,29,2,2024
21389,2024-02-29,Jeudi,9,4,15,50418,11334,NORMAL,29,2,2024
21390,2024-02-29,Jeudi,9,4,19,40636,12994,NORMAL,29,2,2024
21391,2024-02-29,Jeudi,9,4,20,24632,9493,NORMAL,29,2,2024
21392,2024-02-29,Jeudi,9,4,6,18247,9912,NORMAL,29,2,2024
21393,2024-02-29,Jeudi,9,4,5,6661,5832,NORMAL,29,2,2024
21394,2024-10-31,Jeudi,44,4,5,6976,6142,NORMAL,31,10,2024
21395,2024-10-31,Jeudi,44,4,6,18749,10217,NORMAL,31,10,2024
21396,2024-10-31,Jeudi,44,4,7,61467,14907,NORMAL,31,10,2024
21397,2024-10-31,Jeudi,44,4,13,51250,11603,NORMAL,31,10,2024
21398,2024-10-31,Jeudi,44,4,15,50595,11685,NORMAL,31,10,2024
21399,2024-10-31,Jeudi,44,4,16,76936,14630,NORMAL,31,10,2024
21401,2025-06-04,Mercredi,23,3,0,3151,4796,NORMAL,4,6,2025
21402,2025-06-04,Mercredi,23,3,1,297,462,NORMAL,4,6,2025
21403,2025-06-04,Mercredi,23,3,4,1051,944,NORMAL,4,6,2025
21404,2025-06-04,Mercredi,23,3,5,7278,6210,NORMAL,4,6,2025
21405,2025-06-04,Mercredi,23,3,6,18945,10349,NORMAL,4,6,2025
21406,2025-06-04,Mercredi,23,3,13,50110,11636,NORMAL,4,6,2025
21407,2025-06-04,Mercredi,23,3,14,51042,11350,NORMAL,4,6,2025
21408,2025-06-04,Mercredi,23,3,16,61425,14872,NORMAL,4,6,2025
21409,2025-06-04,Mercredi,23,3,19,35973,13862,NORMAL,4,6,2025
21410,2025-02-16,Dimanche,7,7,7,4357,4820,VACANCES,16,2,2025
21411,2025-02-16,Dimanche,7,7,11,16785,5808,VACANCES,16,2,2025
21412,2025-02-16,Dimanche,7,7,13,21869,6632,VACANCES,16,2,2025
21413,2025-02-16,Dimanche,7,7,17,26093,6819,VACANCES,16,2,2025
21414,2025-02-16,Dimanche,7,7,18,24947,6854,VACANCES,16,2,2025
21415,2025-02-16,Dimanche,7,7,21,8524,5260,VACANCES,16,2,2025
21416,2025-02-16,Dimanche,7,7,22,5760,4775,VACANCES,16,2,2025
21417,2025-02-16,Dimanche,7,7,23,4124,4742,VACANCES,16,2,2025
21418,2025-04-12,Samedi,15,6,4,1025,983,VACANCES,12,4,2025
21419,2025-04-12,Samedi,15,6,9,25224,7690,VACANCES,12,4,2025
21420,2025-04-12,Samedi,15,6,12,36916,9097,VACANCES,12,4,2025
21421,2025-04-12,Samedi,15,6,16,40657,9065,VACANCES,12,4,2025
21422,2025-04-12,Samedi,15,6,18,39838,9848,VACANCES,12,4,2025
21423,2025-04-12,Samedi,15,6,20,21592,6704,VACANCES,12,4,2025
21424,2025-04-12,Samedi,15,6,23,13169,5737,VACANCES,12,4,2025
21425,2025-02-01,Samedi,5,6,0,7378,5095,SAMEDI,1,2,2025
21426,2025-02-01,Samedi,5,6,2,2095,2219,SAMEDI,1,2,2025
21427,2025-02-01,Samedi,5,6,4,1053,963,SAMEDI,1,2,2025
21428,2025-02-01,Samedi,5,6,11,30985,8106,SAMEDI,1,2,2025
21429,2025-02-01,Samedi,5,6,13,36700,9509,SAMEDI,1,2,2025
21430,2025-02-01,Samedi,5,6,16,43762,10172,SAMEDI,1,2,2025
21431,2025-02-01,Samedi,5,6,17,45665,10026,SAMEDI,1,2,2025
21432,2025-02-01,Samedi,5,6,19,28182,8799,SAMEDI,1,2,2025
21433,2025-02-01,Samedi,5,6,20,19579,6725,SAMEDI,1,2,2025
21434,2025-02-01,Samedi,5,6,22,13430,5679,SAMEDI,1,2,2025
21435,2024-12-15,Dimanche,50,7,1,122,323,DIMANCHE,15,12,2024
21436,2024-12-15,Dimanche,50,7,14,26845,6551,DIMANCHE,15,12,2024
21437,2024-12-15,Dimanche,50,7,16,34577,6624,DIMANCHE,15,12,2024
21438,2024-12-15,Dimanche,50,7,17,30397,6116,DIMANCHE,15,12,2024
21439,2024-12-15,Dimanche,50,7,20,15962,5826,DIMANCHE,15,12,2024
21440,2024-12-15,Dimanche,50,7,21,10976,5263,DIMANCHE,15,12,2024
21441,2025-04-02,Mercredi,14,3,0,2570,4823,NORMAL,2,4,2025
21442,2025-04-02,Mercredi,14,3,5,7115,6253,NORMAL,2,4,2025
21443,2025-04-02,Mercredi,14,3,8,62868,15834,NORMAL,2,4,2025
21444,2025-04-02,Mercredi,14,3,10,33817,11484,NORMAL,2,4,2025
21445,2025-04-02,Mercredi,14,3,12,59316,12027,NORMAL,2,4,2025
21446,2025-04-02,Mercredi,14,3,14,50074,11425,NORMAL,2,4,2025
21447,2025-04-02,Mercredi,14,3,17,74362,15735,NORMAL,2,4,2025
21448,2025-04-02,Mercredi,14,3,22,12287,5790,NORMAL,2,4,2025
21449,2025-04-02,Mercredi,14,3,23,6919,5698,NORMAL,2,4,2025
21450,2024-09-29,Dimanche,39,7,4,963,727,DIMANCHE,29,9,2024
21451,2024-09-29,Dimanche,39,7,5,2519,3633,DIMANCHE,29,9,2024
21452,2024-09-29,Dimanche,39,7,7,4624,4753,DIMANCHE,29,9,2024
21453,2024-09-29,Dimanche,39,7,12,21026,5988,DIMANCHE,29,9,2024
21454,2024-09-29,Dimanche,39,7,14,23827,6788,DIMANCHE,29,9,2024
21455,2024-09-29,Dimanche,39,7,18,23177,6767,DIMANCHE,29,9,2024
21456,2024-09-29,Dimanche,39,7,19,18357,6415,DIMANCHE,29,9,2024
21457,2024-09-29,Dimanche,39,7,21,9589,5141,DIMANCHE,29,9,2024
21458,2025-05-03,Samedi,18,6,5,3388,4929,SAMEDI,3,5,2025
21459,2025-05-03,Samedi,18,6,6,5252,6242,SAMEDI,3,5,2025
21460,2025-05-03,Samedi,18,6,9,21247,7821,SAMEDI,3,5,2025
21461,2025-05-03,Samedi,18,6,10,26581,7856,SAMEDI,3,5,2025
21462,2025-05-03,Samedi,18,6,13,32684,9525,SAMEDI,3,5,2025
21463,2025-01-31,Vendredi,5,5,1,3131,2354,NORMAL,31,1,2025
21464,2025-01-31,Vendredi,5,5,2,2046,2139,NORMAL,31,1,2025
21465,2025-01-31,Vendredi,5,5,3,689,1362,NORMAL,31,1,2025
21466,2025-01-31,Vendredi,5,5,6,17545,10294,NORMAL,31,1,2025
21467,2025-01-31,Vendredi,5,5,7,55615,15563,NORMAL,31,1,2025
